timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
00:16:17;:1388268488_8;:1388268488_8_0;veh112;5.30;5.26
00:16:17;:262408854_0;:262408854_0_0;veh116;3.86;7.30
00:16:17;:675910498_6;:675910498_6_0;veh122;5.93;9.18
00:16:17;-24496199#1;-24496199#1_0;veh114;14.51;17.41
00:16:17;100289866#2;100289866#2_0;veh121;18.09;13.80
00:16:17;24037262;24037262_0;veh119;65.17;23.66
00:16:17;24235720#0;24235720#0_0;veh115;113.55;12.38
00:16:17;24235724#1;24235724#1_0;veh105;91.62;0.09
00:16:17;31024244#0;31024244#0_0;veh118;2.52;10.64
00:16:18;:262408856_1;:262408856_1_0;veh116;3.79;6.78
00:16:18;-24496199#1;-24496199#1_0;veh114;29.15;14.64
00:16:18;100289866#2;100289866#2_0;veh121;31.99;13.90
00:16:18;124847263#1;124847263#1_0;veh112;1.58;5.51
00:16:18;24037262;24037262_0;veh119;90.94;25.78
00:16:18;24235720#0;24235720#0_0;veh118;1.02;12.77
00:16:18;24235720#0;24235720#0_0;veh115;126.09;12.54
00:16:18;24235724#1;24235724#1_0;veh105;91.65;0.03
00:16:18;53478678#0;53478678#0_0;veh122;5.35;8.85
00:16:19;:262408849_1;:262408849_1_0;veh116;3.94;6.34
00:16:19;-24496199#1;-24496199#1_0;veh114;39.30;10.14
00:16:19;100289866#2;100289866#2_0;veh121;45.40;13.41
00:16:19;124847263#1;124847263#1_0;veh112;9.52;7.94
00:16:19;124847280#1;124847280#1_0;veh124;5.10;0.00
00:16:19;24037262;24037262_0;veh119;118.11;27.16
00:16:19;24235720#0;24235720#0_0;veh118;14.47;13.45
00:16:19;24235720#0;24235720#0_0;veh115;138.39;12.30
00:16:19;24235724#1;24235724#1_0;veh105;91.65;0.00
00:16:19;53478678#0;53478678#0_0;veh122;16.02;10.68
00:16:20;:262408850_0;:262408850_0_0;veh116;0.69;6.62
00:16:20;-24496199#1;-24496199#1_0;veh114;46.15;6.85
00:16:20;100289866#2;100289866#2_0;veh121;58.62;13.23
00:16:20;124847263#1;124847263#1_0;veh112;18.90;9.38
00:16:20;124847280#1;124847280#1_0;veh124;6.78;1.68
00:16:20;24235720#0;24235720#0_0;veh118;27.69;13.22
00:16:20;24235720#0;24235720#0_0;veh115;150.48;12.09
00:16:20;24235724#1;24235724#1_0;veh105;91.65;0.00
00:16:20;53478678#0;53478678#0_0;veh122;28.28;12.25
00:16:20;665481281#0;665481281#0_0;veh119;14.56;27.02
00:16:21;:cluster_1159196298_1159196428_675909808_9384346485_#1more_2;:cluster_1159196298_1159196428_675909808_9384346485_#1more_2_0;veh105;0.40;1.41
00:16:21;:cluster_1159196372_601196783_13;:cluster_1159196372_601196783_13_0;veh114;4.08;6.69
00:16:21;100289866#2;100289866#2_0;veh121;71.57;12.95
00:16:21;124847263#1;124847263#1_0;veh112;30.87;11.97
00:16:21;124847280#1;124847280#1_0;veh124;9.79;3.01
00:16:21;24235720#0;24235720#0_0;veh118;40.86;13.17
00:16:21;24235720#0;24235720#0_0;veh115;163.27;12.80
00:16:21;24235722#0;24235722#0_0;veh116;2.35;9.11
00:16:21;53478678#0;53478678#0_0;veh122;42.89;14.61
00:16:21;665481281#0;665481281#0_0;veh119;40.78;26.22
00:16:22;:262408861_0;:262408861_0_0;veh116;3.24;11.18
00:16:22;:cluster_1159196298_1159196428_675909808_9384346485_#1more_2;:cluster_1159196298_1159196428_675909808_9384346485_#1more_2_0;veh105;4.33;3.92
00:16:22;:cluster_1159196372_601196783_13;:cluster_1159196372_601196783_13_0;veh114;10.11;6.03
00:16:22;:cluster_1806902547_675909120_7551767466_9384456422_6;:cluster_1806902547_675909120_7551767466_9384456422_6_0;veh115;6.83;8.61
00:16:22;100289866#2;100289866#2_0;veh121;84.72;13.14
00:16:22;124847263#1;124847263#1_0;veh112;43.88;13.01
00:16:22;124847280#1;124847280#1_0;veh124;15.12;5.34
00:16:22;24235720#0;24235720#0_0;veh118;54.52;13.66
00:16:22;53478678#0;53478678#0_0;veh122;57.39;14.50
00:16:22;665481281#1;665481281#1_0;veh119;2.36;26.54
00:16:23;:5151323629_7;:5151323629_7_0;veh124;3.48;3.78
