interval_begin;interval_end;interval_id;edge_id;lane_arrived;lane_density;lane_departed;lane_entered;lane_id;lane_laneChangedFrom;lane_laneChangedTo;lane_laneDensity;lane_left;lane_occupancy;lane_overlapTraveltime;lane_sampledSeconds;lane_speed;lane_speedRelative;lane_timeLoss;lane_traveltime;lane_waitingTime
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#2;5;0.56;5;10;-100289874#2_0;0;0;0.56;10;0.25;6.23;90.27;7.96;0.57;34.38;5.65;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289875;0;0.40;10;0;-100289875_0;0;0;0.40;10;0.19;9.26;85.24;6.93;0.50;37.63;8.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#0;10;0.38;0;15;-100289880#0_0;0;0;0.38;5;0.18;11.80;176.64;11.31;0.81;27.75;11.25;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#1;10;0.76;0;30;-100289880#1_0;0;0;0.76;20;0.36;9.78;293.26;11.47;0.83;46.64;9.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#0;0;0.15;0;5;-100289884#0_0;0;0;0.15;5;0.07;12.50;62.51;9.66;0.70;13.35;11.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#1;5;1.08;0;31;-100289884#1_0;0;0;1.08;26;0.48;6.07;187.19;8.75;0.63;56.58;5.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#0;0;3.93;0;120;-100289887#0_0;0;0;3.93;120;1.83;10.27;1232.81;8.97;0.65;342.61;9.36;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#1;0;2.85;20;65;-100289887#1_0;0;0;2.85;85;1.25;3.24;264.55;9.52;0.69;79.32;2.80;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#2;0;1.45;5;55;-100289887#2_0;0;0;1.45;60;0.70;11.55;690.61;11.86;0.85;86.79;11.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#3;0;1.03;5;30;-100289887#3_0;0;0;1.03;35;0.50;17.42;607.13;9.65;0.69;166.28;16.71;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#4;0;1.25;30;0;-100289887#4_0;0;0;1.25;30;0.36;1.65;26.02;6.54;0.47;13.35;0.93;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#0;0;0.19;5;0;-100289893#0_0;0;0;0.19;5;0.09;8.63;39.56;7.14;0.51;18.88;7.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#1;0;0.64;15;0;-100289893#1_0;0;0;0.64;15;0.30;8.25;111.98;6.52;0.47;54.21;7.57;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#0;0;30.09;0;80;-100289894#0_0;0;0;30.09;80;2.32;1.23;98.59;4.80;0.35;20.63;0.22;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#1;0;11.93;5;75;-100289894#1_0;0;0;11.93;80;2.01;1.37;106.98;5.48;0.39;58.00;0.40;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#2;0;1.40;5;39;-100289894#2_0;0;0;1.40;44;0.65;6.09;265.29;9.45;0.68;81.26;5.55;13.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#4;0;0.99;5;29;-100289894#4_0;0;0;0.99;34;0.45;4.22;140.90;10.59;0.76;30.17;3.79;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#5;0;1.23;5;29;-100289894#5_0;0;0;1.23;34;0.56;6.60;221.43;8.31;0.60;81.85;5.86;18.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#6;0;0.77;10;14;-100289894#6_0;0;0;0.77;24;0.36;5.00;114.55;9.29;0.67;35.26;4.59;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#7;0;0.43;0;14;-100289894#7_0;0;0;0.43;14;0.19;5.17;72.33;9.98;0.72;18.27;4.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1017426837;5;1.13;0;5;-1017426837_0;0;0;1.13;0;0.04;1.16;1.59;4.64;0.33;1.06;0.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1095740302;5;0.31;0;20;-1095740302_0;0;0;0.31;15;0.15;15.35;306.82;18.09;0.65;94.30;14.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-115090421;5;0.15;0;5;-115090421_0;0;0;0.15;0;0.06;4.15;20.17;10.48;0.75;5.44;3.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847237;0;0.31;10;0;-124847237_0;0;0;0.31;10;0.15;14.91;143.32;8.84;0.64;45.69;14.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847241;35;0.82;0;35;-124847241_0;0;0;0.82;0;0.39;11.96;415.41;12.21;0.88;57.18;11.58;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847242;0;0.58;20;0;-124847242_0;0;0;0.58;20;0.28;13.79;265.09;9.52;0.69;75.25;12.96;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847246;5;0.12;0;5;-124847246_0;0;0;0.12;0;0.06;12.88;64.00;11.70;0.84;8.21;12.48;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847247;0;1.27;35;0;-124847247_0;0;0;1.27;35;0.61;17.14;576.71;7.66;0.55;246.23;15.94;9.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#0;0;0.66;0;15;-124847260#0_0;0;0;0.66;15;0.29;5.29;79.28;7.21;0.52;31.86;4.53;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#1;0;0.17;5;0;-124847260#1_0;0;0;0.17;5;0.08;4.39;18.85;8.21;0.59;7.26;3.97;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847263#0;0;2.19;5;0;-124847263#0_0;0;0;2.19;5;1.09;70.86;313.96;0.63;0.05;298.49;70.27;226.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847266#0;10;0.23;0;10;-124847266#0_0;0;0;0.23;0;0.11;15.05;150.18;12.41;0.89;18.65;14.67;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#1;0;9.43;10;45;-124847277#1_0;0;0;9.43;55;4.40;10.90;574.12;2.01;0.14;477.87;10.04;325.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#2;0;3.64;5;35;-124847277#2_0;0;0;3.64;40;1.77;22.70;900.16;3.24;0.23;691.25;21.95;466.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#3;0;0.72;5;15;-124847277#3_0;0;0;0.72;20;0.30;2.67;50.64;9.23;0.66;17.78;2.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#4;0;0.48;15;0;-124847277#4_0;0;0;0.48;15;0.22;2.87;34.26;8.63;0.62;13.55;2.42;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#0;20;0.49;0;20;-124847280#0_0;0;0;0.49;0;0.24;13.90;276.12;11.55;0.83;35.68;13.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#1;0;1.11;0;20;-124847280#1_0;0;0;1.11;20;0.41;3.09;61.80;6.61;0.48;20.77;2.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#3;0;0.49;0;10;-124847280#3_0;0;0;0.49;10;0.20;4.73;47.27;6.69;0.48;20.04;3.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#4;0;4.48;0;45;-124847280#4_0;0;0;4.48;45;1.44;2.54;114.15;4.76;0.34;46.26;1.53;10.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#5;0;46.44;0;45;-124847280#5_0;0;0;46.44;45;0.89;0.74;33.44;7.00;0.50;16.63;0.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#6;0;0.40;10;0;-124847280#6_0;0;0;0.40;10;0.19;8.68;79.40;6.92;0.50;40.37;8.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#2;0;0.31;0;10;-235501417#2_0;0;0;0.31;10;0.14;7.52;75.23;9.67;0.70;21.53;6.66;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#3;0;0.12;0;5;-235501417#3_0;0;0;0.12;5;0.05;3.97;19.86;12.86;0.93;2.01;3.59;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#4;0;0.15;0;5;-235501417#4_0;0;0;0.15;5;0.07;4.61;23.04;10.16;0.73;6.68;4.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-237460520;0;0.49;5;5;-237460520_0;0;0;0.49;10;0.22;9.64;92.11;5.98;0.43;44.79;8.44;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037248;5;0.29;0;25;-24037248_0;0;0;0.29;20;0.14;9.78;244.52;24.69;0.81;48.82;9.60;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037249;0;0.60;0;25;-24037249_0;0;0;0.60;25;0.26;3.44;85.94;13.11;0.47;47.24;3.13;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037262;0;3.89;0;315;-24037262_0;0;0;3.89;315;1.86;5.79;1824.54;23.37;0.84;270.39;5.52;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235711#1;0;0.78;5;15;-24235711#1_0;0;0;0.78;20;0.36;8.21;160.90;7.63;0.55;64.17;7.46;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#0;5;5.63;5;155;-24235717#0_0;0;0;5.63;155;2.50;5.64;898.30;8.75;0.63;237.89;4.77;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#1;5;4.10;0;160;-24235717#1_0;0;0;4.10;155;1.80;3.34;533.70;12.32;0.89;54.69;2.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#0;10;9.00;0;336;-24235720#0_0;0;0;9.00;320;4.34;16.05;5350.44;10.59;0.76;1244.85;15.33;69.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#2;5;6.68;0;295;-24235720#2_0;0;0;6.68;289;3.26;15.94;4688.53;12.54;0.90;447.75;15.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#0;0;5.72;5;180;-24235724#0_0;0;0;5.72;185;2.69;8.80;1625.48;9.54;0.69;506.82;8.12;65.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#1;0;4.38;5;175;-24235724#1_0;0;0;4.38;180;2.07;8.46;1520.57;11.98;0.86;207.29;8.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#6;0;1.15;5;35;-24235724#6_0;0;0;1.15;40;0.56;22.19;884.87;9.88;0.71;256.44;21.58;46.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#7;0;0.39;15;0;-24235724#7_0;0;0;0.39;15;0.19;10.97;157.38;10.77;0.78;35.68;10.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#0;5;5.59;0;324;-24496199#0_0;0;0;5.59;319;2.54;3.29;1066.06;17.61;0.79;216.53;3.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#1;0;6.76;0;319;-24496199#1_0;0;0;6.76;319;3.06;3.72;1187.17;14.45;0.65;361.03;3.30;4.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#4;0;5.21;10;310;-24496199#4_0;0;0;5.21;320;2.46;4.94;1578.32;18.05;0.81;268.99;4.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#5;0;5.60;5;305;-24496199#5_0;0;0;5.60;310;2.32;1.52;468.86;18.64;0.84;72.71;1.26;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#7;5;4.44;0;295;-24496199#7_0;0;0;4.44;290;2.08;4.46;1315.72;19.58;0.88;145.46;4.16;18.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#1;0;2.78;0;150;-24496221#1_0;0;0;2.78;150;1.12;1.41;211.99;18.52;0.83;34.92;1.12;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#10;0;0.24;0;15;-24496221#10_0;0;0;0.24;15;0.11;3.48;52.17;19.06;0.86;5.21;3.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#13;0;0.23;15;0;-24496221#13_0;0;0;0.23;15;0.11;10.71;156.49;18.12;0.82;22.53;10.45;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#2;0;2.67;5;145;-24496221#2_0;0;0;2.67;150;1.25;5.17;773.22;16.54;0.74;196.28;4.91;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#3;0;6.34;5;140;-24496221#3_0;0;0;6.34;145;1.90;1.16;165.68;10.58;0.48;86.76;0.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#4;5;1.59;0;85;-24496221#4_0;0;0;1.59;80;0.74;4.34;368.19;15.93;0.72;99.24;4.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#6;0;1.20;0;70;-24496221#6_0;0;0;1.20;70;0.57;7.52;526.14;16.90;0.76;122.12;7.27;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#8;0;4.01;5;65;-24496221#8_0;0;0;4.01;70;1.82;6.18;427.82;5.61;0.25;318.70;5.61;60.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#9;0;0.81;10;15;-24496221#9_0;0;0;0.81;25;0.38;7.52;182.29;9.02;0.41;103.90;6.96;14.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#0;0;0.17;5;0;-24510983#0_0;0;0;0.17;5;0.08;14.94;71.53;8.02;0.58;24.35;13.93;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#1;0;0.13;0;5;-24510983#1_0;0;0;0.13;5;0.06;11.21;56.07;11.12;0.80;8.49;10.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#0;5;0.14;0;5;-24962020#0_0;0;0;0.14;0;0.06;2.59;12.84;11.99;0.86;1.96;2.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#2;10;0.61;0;20;-24962020#2_0;0;0;0.61;10;0.28;5.46;108.28;9.92;0.71;29.55;4.90;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#3;0;3.84;5;15;-24962020#3_0;0;0;3.84;20;0.45;0.99;18.80;6.40;0.46;10.09;0.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#4;0;0.49;0;15;-24962020#4_0;0;0;0.49;15;0.19;2.29;34.41;10.76;0.77;5.74;1.78;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#5;5;0.63;5;15;-24962020#5_0;0;0;0.63;15;0.28;3.46;66.54;9.87;0.71;19.20;3.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#7;0;1.80;5;45;-24962020#7_0;0;0;1.80;50;0.80;5.21;257.64;8.59;0.62;88.76;4.57;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#1;0;0.23;5;0;-254765923#1_0;0;0;0.23;5;0.11;7.93;35.46;6.05;0.44;17.76;7.05;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#3;0;0.13;5;0;-254765923#3_0;0;0;0.13;5;0.06;13.79;66.54;10.61;0.76;16.73;12.97;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-25661068;20;0.29;0;20;-25661068_0;0;0;0.29;0;0.14;14.00;279.46;19.64;0.88;44.47;13.77;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#1;0;27.06;5;155;-288069073#1_0;0;0;27.06;160;12.72;13.99;2225.71;1.99;0.14;1871.83;13.06;1303.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#2;0;6.89;15;135;-288069073#2_0;0;0;6.89;150;3.32;17.72;2645.78;6.30;0.45;1428.91;17.12;890.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#4;0;0.43;5;10;-288069073#4_0;0;0;0.43;15;0.20;5.68;82.76;10.35;0.75;25.66;5.33;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#5;0;0.15;5;0;-288069073#5_0;0;0;0.15;5;0.06;1.98;7.12;9.21;0.66;2.73;1.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069074;0;1.34;10;0;-288069074_0;0;0;1.34;10;0.65;24.86;223.95;2.06;0.74;70.85;23.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#1;0;1.79;10;30;-31265883#1_0;0;0;1.79;40;0.83;7.71;300.95;6.71;0.48;141.51;6.89;5.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#2;0;0.72;30;0;-31265883#2_0;0;0;0.72;30;0.35;10.63;305.83;11.59;0.83;54.84;10.24;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#0;5;0.26;0;10;-47160361#0_0;0;0;0.26;5;0.12;10.99;109.58;11.19;0.81;19.91;10.42;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#1;10;1.21;0;45;-47160361#1_0;0;0;1.21;35;0.57;10.89;489.38;10.79;0.78;98.46;10.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#2;0;1.30;0;55;-47160361#2_0;0;0;1.30;55;0.61;6.49;357.08;12.51;0.90;39.01;6.10;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494956;0;86.43;0;65;-530494956_0;0;0;86.43;65;1.66;0.96;62.23;5.43;0.39;14.74;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494958;0;41.35;5;10;-530494958_0;0;0;41.35;15;0.81;2.01;29.77;2.59;0.19;18.15;1.14;11.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#0;0;0.86;0;30;-53478381#0_0;0;0;0.86;30;0.41;12.79;383.63;10.05;0.72;92.17;12.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#1;5;0.89;0;35;-53478381#1_0;0;0;0.89;30;0.42;10.37;361.98;11.43;0.82;52.32;9.75;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#0;0;7.75;5;51;-53478584#0_0;0;0;7.75;56;3.59;10.90;599.99;2.43;0.18;480.72;9.96;239.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#1;0;1.09;5;26;-53478584#1_0;0;0;1.09;31;0.51;8.37;256.39;8.40;0.60;95.49;7.60;12.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#2;5;0.78;0;31;-53478584#2_0;0;0;0.78;26;0.33;2.69;83.39;12.88;0.93;6.88;2.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#4;0;0.75;5;26;-53478584#4_0;0;0;0.75;31;0.36;8.67;266.74;12.04;0.87;37.99;8.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#5;0;0.61;15;0;-53478584#5_0;0;0;0.61;15;0.27;6.13;80.63;6.78;0.49;38.04;5.01;8.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#0;0;1.88;5;30;-53478596#0_0;0;0;1.88;35;0.88;13.24;458.63;5.51;0.66;158.31;12.29;48.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#1;0;0.86;0;20;-53478596#1_0;0;0;0.86;20;0.40;12.46;249.14;6.90;0.83;46.93;11.71;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#2;5;0.45;5;5;-53478596#2_0;0;0;0.45;5;0.21;8.71;81.88;6.43;0.77;16.29;8.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#3;0;0.67;5;10;-53478596#3_0;0;0;0.67;15;0.31;7.99;115.93;6.62;0.79;27.16;7.25;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#4;0;0.25;5;0;-53478596#4_0;0;0;0.25;5;0.12;7.99;35.33;5.51;0.66;14.25;7.27;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#5;5;0.22;0;5;-53478596#5_0;0;0;0.22;0;0.10;6.16;30.82;7.23;0.87;3.63;5.52;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478608;5;1.15;0;25;-53478608_0;0;0;1.15;20;0.49;4.74;116.42;6.98;0.84;16.18;3.98;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478621;0;0.48;10;0;-53478621_0;0;0;0.48;10;0.23;7.84;69.53;5.76;0.69;20.36;6.99;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478628;0;0.73;15;0;-53478628_0;0;0;0.73;15;0.34;7.08;92.89;5.72;0.69;27.28;6.24;0.00
