interval_begin;interval_end;interval_id;edge_id;lane_arrived;lane_density;lane_departed;lane_entered;lane_id;lane_laneChangedFrom;lane_laneChangedTo;lane_laneDensity;lane_left;lane_occupancy;lane_overlapTraveltime;lane_sampledSeconds;lane_speed;lane_speedRelative;lane_timeLoss;lane_traveltime;lane_waitingTime
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#2;0;0.54;0;23;-100289866#2_0;0;0;0.54;23;0.26;10.97;252.40;12.26;0.88;32.50;10.58;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#1;0;2.93;0;15;-100289874#1_0;0;0;2.93;15;1.42;28.56;428.46;1.60;0.12;375.76;27.54;250.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#2;8;0.89;7;16;-100289874#2_0;0;0;0.89;15;0.41;6.55;143.73;7.58;0.55;59.25;5.87;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289875;0;0.73;16;0;-100289875_0;0;0;0.73;16;0.35;10.53;155.05;6.10;0.44;77.38;9.66;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#0;15;0.54;0;23;-100289880#0_0;0;0;0.54;8;0.26;10.80;247.59;12.36;0.89;25.35;10.26;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#1;14;1.09;0;44;-100289880#1_0;0;0;1.09;30;0.51;9.54;418.67;11.75;0.85;65.61;9.10;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#0;0;0.21;0;7;-100289884#0_0;0;0;0.21;7;0.10;12.43;87.01;9.72;0.70;17.75;11.61;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#1;8;2.28;0;52;-100289884#1_0;0;0;2.28;44;1.04;7.60;394.65;6.99;0.50;173.93;6.85;48.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#0;0;24.64;0;145;-100289887#0_0;0;0;24.64;134;12.16;55.24;7728.66;1.67;0.12;6720.86;54.19;5781.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#1;0;22.64;29;88;-100289887#1_0;0;0;22.64;114;10.80;18.98;2104.12;1.62;0.12;1852.36;18.12;1625.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#2;0;3.33;8;73;-100289887#2_0;0;0;3.33;81;1.62;19.57;1579.13;7.00;0.50;783.80;19.12;617.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#3;0;1.47;7;43;-100289887#3_0;0;0;1.47;50;0.71;17.38;865.21;9.68;0.70;269.49;16.65;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#4;0;1.85;43;0;-100289887#4_0;0;0;1.85;43;0.53;1.69;38.33;6.36;0.46;21.14;1.00;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#0;0;0.61;8;7;-100289893#0_0;0;0;0.61;15;0.28;8.65;124.05;7.12;0.51;50.42;7.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#1;0;1.00;23;0;-100289893#1_0;0;0;1.00;23;0.48;8.45;175.99;6.36;0.46;80.68;7.69;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#0;0;40.90;0;117;-100289894#0_0;0;0;40.90;117;3.15;1.15;134.00;5.16;0.37;19.93;0.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#1;0;16.89;8;109;-100289894#1_0;0;0;16.89;117;2.89;1.32;151.41;5.66;0.41;76.86;0.38;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#2;0;1.58;7;52;-100289894#2_0;0;0;1.58;59;0.72;5.13;299.69;11.21;0.81;58.04;4.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#4;0;1.20;8;36;-100289894#4_0;0;0;1.20;44;0.55;3.99;171.82;11.19;0.81;33.14;3.59;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#5;0;1.96;8;38;-100289894#5_0;0;0;1.96;46;0.88;7.77;351.81;7.06;0.51;169.36;6.73;62.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#6;0;0.97;14;17;-100289894#6_0;0;0;0.97;31;0.46;4.94;145.56;9.41;0.68;46.34;4.55;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#7;0;0.53;0;17;-100289894#7_0;0;0;0.53;17;0.24;5.26;89.44;9.80;0.71;26.23;4.88;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1017426837;7;1.99;0;7;-1017426837_0;0;0;1.99;0;0.07;1.10;2.80;4.91;0.35;1.82;0.08;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1095740302;8;0.48;0;31;-1095740302_0;0;0;0.48;23;0.23;15.29;473.95;18.17;0.65;141.97;14.00;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-115090421;7;0.22;0;7;-115090421_0;0;0;0.22;0;0.10;4.46;30.25;9.76;0.70;8.99;4.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847237;0;0.63;14;0;-124847237_0;0;0;0.63;14;0.31;21.30;286.66;6.19;0.45;150.77;20.19;58.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847241;51;1.26;0;51;-124847241_0;0;0;1.26;0;0.61;12.68;641.42;11.52;0.83;95.52;12.28;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847242;0;0.99;29;0;-124847242_0;0;0;0.99;29;0.48;16.07;447.90;8.17;0.59;163.71;15.18;6.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847246;7;0.17;0;7;-124847246_0;0;0;0.17;0;0.08;13.07;91.03;11.53;0.83;12.74;12.67;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847247;0;2.32;52;0;-124847247_0;0;0;2.32;52;1.13;21.14;1056.53;6.21;0.45;561.59;19.88;56.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#0;0;1.62;0;22;-124847260#0_0;0;0;1.62;22;0.74;8.80;193.54;4.33;0.31;123.51;7.96;65.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#1;0;0.23;7;0;-124847260#1_0;0;0;0.23;7;0.11;4.33;26.04;8.32;0.60;9.70;3.80;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847263#0;0;2.54;8;0;-124847263#0_0;0;0;2.54;8;1.26;51.34;363.94;0.87;0.06;337.22;51.08;281.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847266#0;15;0.34;0;15;-124847266#0_0;0;0;0.34;0;0.17;14.94;223.56;12.50;0.90;21.92;14.56;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#1;0;42.71;14;92;-124847277#1_0;0;0;42.71;104;20.45;25.52;2601.27;0.86;0.06;2414.20;24.57;2038.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#2;0;15.47;8;53;-124847277#2_0;0;0;15.47;61;7.65;63.23;3822.19;1.16;0.08;3496.06;62.38;2804.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#3;0;4.22;7;24;-124847277#3_0;0;0;4.22;31;2.01;10.10;298.43;2.44;0.18;244.44;9.62;199.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#4;0;3.42;24;0;-124847277#4_0;0;0;3.42;24;1.66;12.78;243.62;1.94;0.14;208.88;12.85;165.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#0;23;0.54;0;23;-124847280#0_0;0;0;0.54;0;0.26;13.28;303.82;12.10;0.87;45.77;12.90;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#1;0;1.19;0;23;-124847280#1_0;0;0;1.19;23;0.44;2.86;65.78;7.14;0.51;22.34;2.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#3;0;0.68;0;15;-124847280#3_0;0;0;0.68;15;0.28;4.35;65.24;7.27;0.52;25.94;3.47;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#4;0;6.56;0;66;-124847280#4_0;0;0;6.56;66;2.13;2.53;167.02;4.77;0.34;66.15;1.54;22.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#5;0;68.98;0;66;-124847280#5_0;0;0;68.98;66;1.33;0.75;49.66;6.91;0.50;24.95;0.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#6;0;0.68;14;0;-124847280#6_0;0;0;0.68;14;0.32;10.46;133.96;5.74;0.41;80.20;9.61;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#2;0;0.48;0;14;-235501417#2_0;0;0;0.48;14;0.22;8.30;116.14;8.76;0.63;34.28;7.38;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#3;0;0.18;0;7;-235501417#3_0;0;0;0.18;7;0.08;4.35;30.47;11.73;0.84;4.66;3.92;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#4;0;0.21;0;7;-235501417#4_0;0;0;0.21;7;0.09;4.61;32.27;10.16;0.73;8.61;4.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-237460520;0;0.64;7;7;-237460520_0;0;0;0.64;14;0.29;9.10;121.83;6.33;0.46;56.40;8.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037248;7;0.43;0;38;-24037248_0;0;0;0.43;31;0.21;9.72;369.43;24.83;0.81;71.34;9.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037249;0;0.90;0;38;-24037249_0;0;0;0.90;38;0.40;3.41;129.76;13.20;0.48;70.69;3.11;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037262;0;5.64;0;442;-24037262_0;0;0;5.64;442;2.70;5.99;2648.93;22.59;0.81;485.33;5.70;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235711#1;0;1.18;8;23;-24235711#1_0;0;0;1.18;31;0.54;8.09;245.55;7.74;0.56;89.61;7.33;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#0;8;8.83;8;233;-24235717#0_0;0;0;8.83;232;3.94;5.88;1408.59;8.38;0.60;409.46;5.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#1;7;6.20;0;240;-24235717#1_0;0;0;6.20;233;2.72;3.37;806.87;12.22;0.88;85.73;2.96;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#0;15;16.72;0;460;-24235720#0_0;0;0;16.72;440;8.12;21.77;9938.25;7.81;0.56;4295.61;21.02;813.37
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#2;7;9.58;0;399;-24235720#2_0;0;0;9.58;391;4.67;16.89;6723.64;11.84;0.85;948.45;16.41;85.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#0;0;15.64;8;246;-24235724#0_0;0;0;15.64;254;7.48;17.70;4447.06;4.74;0.34;2924.12;16.81;820.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#1;0;7.24;8;238;-24235724#1_0;0;0;7.24;246;3.42;10.44;2512.67;9.71;0.70;751.55;9.72;62.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#6;0;1.81;7;51;-24235724#6_0;0;0;1.81;58;0.88;24.17;1397.73;9.07;0.65;464.59;23.48;110.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#7;0;0.59;22;0;-24235724#7_0;0;0;0.59;22;0.29;11.40;239.93;10.36;0.75;56.09;10.97;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#0;7;8.40;0;441;-24496199#0_0;0;0;8.40;434;3.83;3.63;1600.75;15.97;0.72;441.47;3.33;33.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#1;0;13.83;0;448;-24496199#1_0;0;0;13.83;444;6.32;5.43;2428.21;9.89;0.45;1266.04;4.95;347.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#4;0;10.94;16;452;-24496199#4_0;0;0;10.94;467;5.18;7.12;3316.60;12.53;0.56;1388.77;6.63;510.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#5;0;9.43;7;445;-24496199#5_0;0;0;9.43;452;3.98;1.75;789.71;16.14;0.73;210.75;1.48;68.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#7;8;7.64;0;438;-24496199#7_0;0;0;7.64;430;3.54;5.17;2263.04;16.90;0.76;524.82;4.73;218.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#1;0;5.68;0;224;-24496221#1_0;0;0;5.68;224;2.35;1.93;432.93;13.54;0.61;165.76;1.58;38.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#10;0;0.34;0;22;-24496221#10_0;0;0;0.34;22;0.16;3.44;75.77;19.25;0.87;9.27;3.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#13;0;0.36;22;0;-24496221#13_0;0;0;0.36;22;0.18;11.55;247.46;16.81;0.76;57.79;11.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#2;0;4.50;7;217;-24496221#2_0;0;0;4.50;224;2.10;5.82;1301.97;14.67;0.66;431.23;5.45;20.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#3;0;9.68;8;209;-24496221#3_0;0;0;9.68;217;2.91;1.18;252.93;10.36;0.47;133.18;0.74;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#4;8;2.62;0;131;-24496221#4_0;0;0;2.62;123;1.21;4.63;606.03;14.92;0.67;182.06;4.29;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#6;0;1.75;0;107;-24496221#6_0;0;0;1.75;107;0.84;7.19;769.81;17.65;0.79;143.25;6.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#8;0;4.27;8;99;-24496221#8_0;0;0;4.27;107;1.89;4.30;455.27;8.05;0.36;286.24;3.86;36.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#9;0;1.01;15;22;-24496221#9_0;0;0;1.01;37;0.48;6.39;229.06;10.62;0.48;116.09;5.94;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#0;0;0.27;8;0;-24510983#0_0;0;0;0.27;8;0.13;14.30;109.51;8.38;0.60;41.70;13.36;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#1;0;0.21;0;8;-24510983#1_0;0;0;0.21;8;0.10;11.49;91.89;10.86;0.78;17.18;10.67;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#0;8;0.21;0;8;-24962020#0_0;0;0;0.21;0;0.09;2.50;19.48;12.44;0.90;2.33;2.13;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#2;15;0.88;0;29;-24962020#2_0;0;0;0.88;14;0.40;5.41;155.25;10.00;0.72;39.77;4.87;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#3;0;5.31;7;22;-24962020#3_0;0;0;5.31;29;0.61;0.94;25.98;6.73;0.48;13.13;0.13;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#4;0;0.93;0;23;-24962020#4_0;0;0;0.93;23;0.37;2.86;65.78;8.63;0.62;21.34;2.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#5;7;0.94;8;22;-24962020#5_0;0;0;0.94;23;0.42;3.45;98.43;9.88;0.71;27.04;3.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#7;0;2.88;7;74;-24962020#7_0;0;0;2.88;81;1.28;5.14;412.40;8.71;0.63;139.89;4.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#1;0;0.33;7;0;-254765923#1_0;0;0;0.33;7;0.15;8.16;51.03;5.89;0.42;24.31;7.21;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#3;0;0.24;7;0;-254765923#3_0;0;0;0.24;7;0.12;17.88;120.81;8.18;0.59;40.10;16.81;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-25661068;31;0.45;0;31;-25661068_0;0;0;0.45;0;0.22;14.24;440.53;19.31;0.87;59.09;14.00;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#1;0;57.90;8;172;-288069073#1_0;0;0;57.90;180;28.13;26.68;4762.66;1.04;0.08;4370.03;25.80;3704.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#2;0;45.79;24;183;-288069073#2_0;0;0;45.79;193;22.68;88.24;17572.12;1.26;0.09;15960.48;87.38;12969.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#4;0;8.41;7;44;-288069073#4_0;0;0;8.41;49;4.13;32.56;1630.05;1.81;0.13;1416.59;31.92;1182.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#5;0;0.22;7;0;-288069073#5_0;0;0;0.22;7;0.09;2.08;10.50;8.74;0.63;4.19;1.62;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069074;0;2.10;15;0;-288069074_0;0;0;2.10;15;1.02;25.94;350.47;1.98;0.71;118.89;24.69;12.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#1;0;2.77;15;47;-31265883#1_0;0;0;2.77;62;1.28;7.71;466.43;6.72;0.48;211.26;6.92;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#2;0;1.24;47;0;-31265883#2_0;0;0;1.24;47;0.61;11.71;527.65;10.53;0.76;120.77;11.26;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#0;8;0.40;0;15;-47160361#0_0;0;0;0.40;7;0.19;11.26;168.31;10.92;0.79;31.01;10.70;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#1;16;1.80;0;63;-47160361#1_0;0;0;1.80;47;0.85;11.58;728.63;10.14;0.73;165.76;10.88;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#2;0;1.97;0;80;-47160361#2_0;0;0;1.97;80;0.92;6.77;541.72;12.00;0.86;65.23;6.37;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494956;0;128.43;0;94;-530494956_0;0;0;128.43;94;2.47;0.98;92.47;5.29;0.38;23.32;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494958;0;57.33;8;16;-530494958_0;0;0;57.33;24;1.12;1.74;41.27;2.98;0.21;22.12;0.73;11.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#0;0;1.52;0;49;-53478381#0_0;0;0;1.52;49;0.72;13.81;676.86;9.31;0.67;228.65;12.97;28.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#1;8;1.45;0;59;-53478381#1_0;0;0;1.45;51;0.69;10.06;593.17;11.78;0.85;79.21;9.46;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#0;0;16.62;8;97;-53478584#0_0;0;0;16.62;104;7.77;12.48;1286.37;2.12;0.15;1063.46;11.51;612.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#1;0;2.57;7;70;-53478584#1_0;0;0;2.57;77;1.19;7.89;603.21;8.91;0.64;208.09;7.09;25.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#2;8;1.97;0;78;-53478584#2_0;0;0;1.97;70;0.84;2.70;210.24;12.85;0.93;18.36;2.31;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#4;0;1.87;8;71;-53478584#4_0;0;0;1.87;78;0.89;8.59;670.29;12.15;0.87;92.19;8.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#5;0;0.85;22;0;-53478584#5_0;0;0;0.85;22;0.40;5.78;111.50;7.19;0.52;51.69;5.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#0;0;4.54;7;47;-53478596#0_0;0;0;4.54;54;2.18;20.76;1110.86;3.51;0.42;633.00;19.70;328.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#1;0;1.38;0;31;-53478596#1_0;0;0;1.38;31;0.65;12.96;401.64;6.63;0.80;75.12;12.21;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#2;8;0.75;8;8;-53478596#2_0;0;0;0.75;8;0.35;9.20;138.00;6.09;0.73;29.51;8.44;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#3;0;1.04;7;15;-53478596#3_0;0;0;1.04;22;0.48;8.37;178.41;6.31;0.76;39.08;7.62;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#4;0;0.35;7;0;-53478596#4_0;0;0;0.35;7;0.17;8.03;49.72;5.48;0.66;16.03;7.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#5;8;0.32;0;8;-53478596#5_0;0;0;0.32;0;0.15;6.01;45.62;7.42;0.89;5.00;5.36;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478608;7;1.84;0;39;-53478608_0;0;0;1.84;32;0.78;4.80;185.86;6.89;0.83;26.99;4.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478621;0;0.80;16;0;-53478621_0;0;0;0.80;16;0.37;8.12;115.24;5.56;0.67;34.03;7.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478628;0;1.21;23;0;-53478628_0;0;0;1.21;23;0.56;7.69;154.64;5.27;0.63;51.24;6.82;1.00
