interval_begin;interval_end;interval_id;edge_id;lane_arrived;lane_density;lane_departed;lane_entered;lane_id;lane_laneChangedFrom;lane_laneChangedTo;lane_laneDensity;lane_left;lane_occupancy;lane_overlapTraveltime;lane_sampledSeconds;lane_speed;lane_speedRelative;lane_timeLoss;lane_traveltime;lane_waitingTime
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289765#0;0;0.11;0;4;-100289765#0_0;0;0;0.11;4;0.05;3.81;15.24;11.61;0.84;1.53;3.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289765#1;0;0.12;1;3;-100289765#1_0;0;0;0.12;4;0.05;4.40;17.08;10.10;0.73;5.08;4.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289765#2;0;3.79;0;3;-100289765#2_0;0;0;3.79;3;0.07;0.91;2.73;5.71;0.41;1.62;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289774#0;1;0.02;0;1;-100289774#0_0;0;0;0.02;0;0.01;3.79;3.58;13.04;0.94;0.13;3.40;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289774#1;0;0.02;0;1;-100289774#1_0;0;0;0.02;1;0.01;4.03;4.03;12.84;0.92;0.21;3.63;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289774#2;1;0.06;0;2;-100289774#2_0;0;0;0.06;1;0.02;4.88;9.76;11.10;0.80;2.01;4.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289774#3;0;0.23;0;7;-100289774#3_0;0;0;0.23;7;0.10;4.71;32.94;9.53;0.69;6.07;3.86;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289774#4;0;0.10;0;4;-100289774#4_0;0;0;0.10;4;0.05;4.66;18.64;12.08;0.87;3.01;4.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289777;1;0.04;0;1;-100289777_0;0;0;0.04;0;0.02;3.51;3.51;8.77;0.63;1.26;3.11;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289779#0;0;0.49;0;18;-100289779#0_0;0;0;0.49;18;0.20;2.25;40.58;12.51;0.90;4.62;1.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289779#2;0;0.36;0;16;-100289779#2_0;0;0;0.36;16;0.17;8.59;137.51;12.84;0.92;11.67;8.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289779#3;0;0.18;0;8;-100289779#3_0;0;0;0.18;8;0.08;10.09;80.70;13.09;0.94;5.20;9.71;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289779#4;0;0.08;0;3;-100289779#4_0;0;0;0.08;3;0.03;2.65;7.95;12.80;0.92;0.35;2.27;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289779#5;0;0.15;1;3;-100289779#5_0;0;0;0.15;4;0.07;2.90;11.01;8.62;0.62;3.35;2.38;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289784#0;0;0.05;1;1;-100289784#0_0;0;0;0.05;2;0.02;13.84;27.22;11.12;0.80;4.75;12.99;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289784#1;0;0.03;0;1;-100289784#1_0;0;0;0.03;1;0.01;4.48;4.48;11.67;0.84;0.54;4.10;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289802#1;0;0.10;1;1;-100289802#1_0;0;0;0.10;2;0.04;5.00;9.15;6.02;0.43;3.80;4.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289802#2;0;0.03;0;1;-100289802#2_0;0;0;0.03;1;0.01;6.28;6.28;9.17;0.66;2.02;5.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289812#1;0;0.19;1;4;-100289812#1_0;0;0;0.19;5;0.08;6.65;32.63;8.06;0.58;13.28;5.74;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289823;1;0.02;0;1;-100289823_0;0;0;0.02;0;0.01;10.75;10.47;12.23;0.88;1.83;10.36;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289829;1;0.04;0;2;-100289829_0;0;0;0.04;1;0.02;14.84;29.43;13.00;0.94;3.71;14.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289830#0;0;0.69;0;27;-100289830#0_0;0;0;0.69;27;0.29;2.33;62.97;12.94;0.93;3.35;1.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289830#2;0;0.87;0;27;-100289830#2_0;0;0;0.87;27;0.29;1.14;30.70;13.03;0.94;1.44;0.75;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289830#3;0;0.75;0;27;-100289830#3_0;0;0;0.75;27;0.31;2.60;70.33;11.95;0.86;8.81;2.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289832#0;0;0.13;1;4;-100289832#0_0;0;0;0.13;5;0.06;16.76;83.33;10.93;0.79;9.34;15.81;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289832#1;1;9.64;1;4;-100289832#1_0;0;0;9.64;4;0.19;1.59;6.94;3.28;0.24;5.22;0.07;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289865#0;0;0.14;0;4;-100289865#0_0;0;0;0.14;4;0.06;6.39;25.58;8.50;0.61;4.05;5.38;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289865#1;0;0.16;0;5;-100289865#1_0;0;0;0.16;5;0.07;6.06;30.30;9.30;0.67;7.59;5.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#0;2;0.04;0;2;-100289866#0_0;0;0;0.04;0;0.02;14.13;28.26;13.85;1.00;1.69;13.77;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#1;0;0.05;0;2;-100289866#1_0;0;0;0.05;2;0.02;10.84;21.68;12.58;0.91;3.16;10.28;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#2;0;0.04;0;2;-100289866#2_0;0;0;0.04;2;0.02;10.08;20.15;13.35;0.96;1.89;9.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#1;0;0.04;0;1;-100289874#1_0;0;0;0.04;1;0.02;5.13;5.13;8.90;0.64;1.99;4.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#2;1;0.07;0;2;-100289874#2_0;0;0;0.07;1;0.03;5.58;10.71;8.88;0.64;3.57;4.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289875;0;0.06;2;0;-100289875_0;0;0;0.06;2;0.03;6.52;12.01;9.84;0.71;3.54;5.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#0;1;0.05;0;2;-100289880#0_0;0;0;0.05;1;0.02;10.77;21.55;12.39;0.89;1.80;10.17;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#1;0;0.05;0;2;-100289880#1_0;0;0;0.05;2;0.02;9.01;18.03;12.44;0.90;1.98;8.63;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#1;1;0.13;0;4;-100289884#1_0;0;0;0.13;3;0.06;5.58;22.08;9.53;0.69;5.52;4.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#0;0;0.28;0;9;-100289887#0_0;0;0;0.28;9;0.13;9.63;86.70;9.56;0.69;15.13;8.69;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#1;0;0.16;1;4;-100289887#1_0;0;0;0.16;5;0.07;3.03;14.64;10.18;0.73;3.50;2.59;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#2;0;0.10;1;3;-100289887#2_0;0;0;0.10;4;0.05;11.78;46.70;11.62;0.84;6.09;11.40;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#3;0;0.02;0;1;-100289887#3_0;0;0;0.02;1;0.01;14.17;14.17;11.87;0.85;1.26;13.69;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#4;0;0.02;1;0;-100289887#4_0;0;0;0.02;1;0.01;0.89;0.47;12.11;0.87;0.03;0.48;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#0;0;0.04;1;0;-100289893#0_0;0;0;0.04;1;0.02;8.59;7.88;7.17;0.52;3.41;7.78;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#1;0;0.08;2;0;-100289893#1_0;0;0;0.08;2;0.04;7.99;14.46;6.73;0.48;6.61;7.32;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#0;0;2.73;0;8;-100289894#0_0;0;0;2.73;8;0.21;1.12;8.93;5.30;0.38;1.30;0.16;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#1;0;0.97;1;7;-100289894#1_0;0;0;0.97;8;0.17;1.13;8.66;6.63;0.48;3.90;0.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#2;0;0.11;0;5;-100289894#2_0;0;0;0.11;5;0.05;4.32;21.59;13.32;0.96;1.48;3.95;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#4;0;0.11;1;3;-100289894#4_0;0;0;0.11;4;0.05;4.21;16.35;10.61;0.76;4.26;3.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#5;0;0.08;1;2;-100289894#5_0;0;0;0.08;3;0.04;4.99;14.52;10.98;0.79;3.37;4.63;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#6;0;0.05;0;2;-100289894#6_0;0;0;0.05;2;0.02;3.45;6.90;13.48;0.97;0.39;3.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#7;0;0.06;0;2;-100289894#7_0;0;0;0.06;2;0.03;5.02;10.03;10.28;0.74;2.82;4.65;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1095740302;1;0.04;0;3;-1095740302_0;0;0;0.04;2;0.02;12.71;38.14;21.85;0.79;7.94;11.57;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847241;5;0.12;0;5;-124847241_0;0;0;0.12;0;0.06;12.13;60.44;12.04;0.87;8.12;11.74;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847242;0;0.03;1;0;-124847242_0;0;0;0.03;1;0.01;12.18;11.70;10.78;0.78;0.82;11.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847247;0;0.07;3;0;-124847247_0;0;0;0.07;3;0.03;10.77;31.06;12.19;0.88;3.26;10.11;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#0;0;0.05;0;1;-124847260#0_0;0;0;0.05;1;0.02;5.96;5.96;6.40;0.46;2.47;5.12;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847263#0;0;0.05;1;0;-124847263#0_0;0;0;0.05;1;0.02;7.92;7.02;5.66;0.41;3.60;7.16;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847266#0;1;0.02;0;1;-124847266#0_0;0;0;0.02;0;0.01;13.39;13.39;13.95;1.00;1.05;13.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#1;0;0.31;0;5;-124847277#1_0;0;0;0.31;5;0.13;3.78;18.89;5.80;0.42;9.19;2.91;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#2;0;0.13;1;4;-124847277#2_0;0;0;0.13;5;0.06;6.54;32.23;11.27;0.81;5.34;6.15;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#3;0;0.08;0;3;-124847277#3_0;0;0;0.08;3;0.03;1.90;5.70;12.97;0.93;0.32;1.51;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#4;0;0.06;3;0;-124847277#4_0;0;0;0.06;3;0.03;1.87;4.46;13.27;0.96;0.16;1.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#0;3;0.07;0;3;-124847280#0_0;0;0;0.07;0;0.04;14.04;41.57;11.45;0.82;4.01;13.59;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#1;0;0.17;0;3;-124847280#1_0;0;0;0.17;3;0.06;3.19;9.58;6.40;0.46;3.59;2.42;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#3;0;0.05;0;1;-124847280#3_0;0;0;0.05;1;0.02;4.77;4.77;6.62;0.48;1.99;3.79;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#4;0;0.25;0;3;-124847280#4_0;0;0;0.25;3;0.07;2.13;6.39;5.67;0.41;1.90;1.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#5;0;2.88;0;3;-124847280#5_0;0;0;2.88;3;0.06;0.69;2.07;7.53;0.54;0.98;0.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037248;0;0.03;0;3;-24037248_0;0;0;0.03;3;0.02;9.74;29.22;24.79;0.81;6.47;9.56;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037249;0;0.07;0;3;-24037249_0;0;0;0.07;3;0.03;3.42;10.26;13.18;0.47;5.76;3.11;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037262;0;0.32;0;27;-24037262_0;0;0;0.32;27;0.15;5.49;148.22;24.66;0.89;12.42;5.25;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235711#1;0;0.11;1;2;-24235711#1_0;0;0;0.11;3;0.05;7.75;22.62;8.08;0.58;7.84;7.08;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#0;1;0.56;1;16;-24235717#0_0;0;0;0.56;16;0.24;5.31;89.76;9.28;0.67;20.18;4.19;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#1;0;0.39;0;16;-24235717#1_0;0;0;0.39;16;0.17;3.17;50.66;13.00;0.94;2.43;2.78;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#0;1;0.82;0;34;-24235720#0_0;0;0;0.82;33;0.39;14.34;487.44;11.86;0.85;64.10;13.69;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#2;0;0.60;0;27;-24235720#2_0;0;0;0.60;27;0.29;15.52;418.97;12.88;0.93;20.47;15.13;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#0;0;0.49;1;20;-24235724#0_0;0;0;0.49;21;0.23;6.60;138.13;12.73;0.92;11.53;6.15;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#1;0;0.47;1;19;-24235724#1_0;0;0;0.47;20;0.22;8.18;163.21;12.39;0.89;17.25;7.80;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#6;0;0.05;0;2;-24235724#6_0;0;0;0.05;2;0.02;20.08;40.16;10.91;0.79;6.78;19.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#7;0;0.02;1;0;-24235724#7_0;0;0;0.02;1;0.01;9.07;8.68;13.02;0.94;0.52;8.71;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#0;0;0.46;0;27;-24496199#0_0;0;0;0.46;27;0.21;3.25;87.71;17.84;0.80;15.35;2.99;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#1;0;0.49;0;26;-24496199#1_0;0;0;0.49;26;0.22;3.32;86.39;16.18;0.73;17.65;2.86;0.00
