interval_begin;interval_end;interval_id;edge_id;lane_arrived;lane_density;lane_departed;lane_entered;lane_id;lane_laneChangedFrom;lane_laneChangedTo;lane_laneDensity;lane_left;lane_occupancy;lane_overlapTraveltime;lane_sampledSeconds;lane_speed;lane_speedRelative;lane_timeLoss;lane_traveltime;lane_waitingTime
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#2;2;0.21;2;4;-100289874#2_0;0;0;0.21;4;0.09;5.77;33.43;8.60;0.62;11.78;5.25;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289875;0;0.13;4;0;-100289875_0;0;0;0.13;4;0.06;7.30;26.89;8.79;0.63;7.86;6.45;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#0;4;0.14;0;6;-100289880#0_0;0;0;0.14;2;0.07;10.77;64.07;12.40;0.89;5.18;10.26;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#1;4;0.28;0;12;-100289880#1_0;0;0;0.28;8;0.13;9.11;108.88;12.32;0.89;13.83;8.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#0;0;0.03;0;1;-100289884#0_0;0;0;0.03;1;0.02;13.41;13.41;9.00;0.65;4.41;11.93;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#1;2;0.36;0;11;-100289884#1_0;0;0;0.36;9;0.16;5.70;62.36;9.33;0.67;17.89;4.99;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#0;0;1.39;0;48;-100289887#0_0;0;0;1.39;48;0.64;9.06;434.96;10.17;0.73;88.60;8.19;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#1;0;1.08;8;26;-100289887#1_0;0;0;1.08;34;0.48;3.09;100.83;9.99;0.72;27.71;2.67;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#2;0;0.56;2;22;-100289887#2_0;0;0;0.56;24;0.27;11.08;265.20;12.35;0.89;27.96;10.70;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#3;0;0.36;2;12;-100289887#3_0;0;0;0.36;14;0.17;15.04;209.60;11.18;0.81;41.95;14.32;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#4;0;0.28;12;0;-100289887#4_0;0;0;0.28;12;0.08;0.92;5.79;11.75;0.85;0.89;0.49;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#0;0;0.08;2;0;-100289893#0_0;0;0;0.08;2;0.04;8.70;15.95;7.08;0.51;7.22;8.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#1;0;0.25;6;0;-100289893#1_0;0;0;0.25;6;0.12;8.03;43.62;6.69;0.48;19.79;7.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#0;0;11.96;0;32;-100289894#0_0;0;0;11.96;32;0.91;1.22;39.17;4.83;0.35;8.00;0.22;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#1;0;4.09;2;30;-100289894#1_0;0;0;4.09;32;0.69;1.17;36.70;6.39;0.46;16.62;0.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#2;0;0.47;2;16;-100289894#2_0;0;0;0.47;18;0.21;4.95;88.21;11.62;0.84;12.57;4.52;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#4;0;0.38;2;12;-100289894#4_0;0;0;0.38;14;0.17;3.94;54.28;11.32;0.82;9.21;3.54;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#5;0;0.37;2;12;-100289894#5_0;0;0;0.37;14;0.17;4.76;65.76;11.53;0.83;10.76;4.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#6;0;0.30;4;6;-100289894#6_0;0;0;0.30;10;0.14;4.72;45.15;9.84;0.71;14.25;4.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#7;0;0.18;0;6;-100289894#7_0;0;0;0.18;6;0.08;4.97;29.82;10.37;0.75;7.88;4.60;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1017426837;2;0.17;0;2;-1017426837_0;0;0;0.17;0;0.00;1.04;0.24;5.19;0.37;0.15;0.08;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1095740302;2;0.11;0;8;-1095740302_0;0;0;0.11;6;0.05;13.73;109.64;20.23;0.73;24.95;12.43;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-115090421;2;0.06;0;2;-115090421_0;0;0;0.06;0;0.03;4.57;8.86;9.51;0.68;2.82;4.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847237;0;0.10;4;0;-124847237_0;0;0;0.10;4;0.05;11.69;44.94;11.28;0.81;7.23;10.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847241;14;0.34;0;14;-124847241_0;0;0;0.34;0;0.16;12.27;171.13;11.91;0.86;24.01;11.89;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847242;0;0.21;8;0;-124847242_0;0;0;0.21;8;0.10;12.50;96.08;10.51;0.76;16.28;11.73;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847246;2;0.05;0;2;-124847246_0;0;0;0.05;0;0.02;13.65;27.29;11.04;0.79;3.30;13.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847247;0;0.39;14;0;-124847247_0;0;0;0.39;14;0.19;13.09;176.17;10.03;0.72;39.12;12.15;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#0;0;0.24;0;6;-124847260#0_0;0;0;0.24;6;0.10;4.82;28.94;7.91;0.57;9.59;4.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#1;0;0.05;2;0;-124847260#1_0;0;0;0.05;2;0.02;3.08;5.28;11.73;0.84;0.68;2.68;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847263#0;0;0.10;2;0;-124847263#0_0;0;0;0.10;2;0.05;8.00;14.17;5.60;0.40;7.86;7.26;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847266#0;4;0.09;0;4;-124847266#0_0;0;0;0.09;0;0.04;14.66;58.32;12.74;0.92;5.44;14.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#1;0;2.43;4;18;-124847277#1_0;0;0;2.43;22;1.10;7.03;148.15;3.12;0.22;109.11;6.15;59.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#2;0;0.41;2;14;-124847277#2_0;0;0;0.41;16;0.19;6.35;100.67;11.60;0.84;15.98;5.95;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#3;0;0.27;2;6;-124847277#3_0;0;0;0.27;8;0.12;2.56;19.45;9.61;0.69;5.86;2.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#4;0;0.13;6;0;-124847277#4_0;0;0;0.13;6;0.06;1.95;9.28;12.74;0.92;0.79;1.56;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#0;8;0.19;0;8;-124847280#0_0;0;0;0.19;0;0.09;13.10;104.11;12.26;0.88;12.92;12.73;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#1;0;0.42;0;8;-124847280#1_0;0;0;0.42;8;0.16;2.94;23.50;6.95;0.50;8.05;2.26;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#3;0;0.18;0;4;-124847280#3_0;0;0;0.18;4;0.07;4.30;17.22;7.35;0.53;6.84;3.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#4;0;1.50;0;18;-124847280#4_0;0;0;1.50;18;0.44;2.13;38.29;5.67;0.41;11.28;1.12;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#5;0;18.03;0;18;-124847280#5_0;0;0;18.03;18;0.35;0.72;12.98;7.21;0.52;6.06;0.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#6;0;0.15;4;0;-124847280#6_0;0;0;0.15;4;0.07;8.26;30.25;7.26;0.52;14.47;7.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#2;0;0.12;0;4;-235501417#2_0;0;0;0.12;4;0.05;7.23;28.93;10.05;0.72;6.48;6.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#3;0;0.05;0;2;-235501417#3_0;0;0;0.05;2;0.02;3.82;7.63;13.39;0.96;0.29;3.43;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#4;0;0.07;0;2;-235501417#4_0;0;0;0.07;2;0.03;4.97;9.94;9.42;0.68;3.21;4.58;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-237460520;0;0.17;2;2;-237460520_0;0;0;0.17;4;0.08;8.30;31.73;6.94;0.50;13.48;7.27;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037248;2;0.12;0;10;-24037248_0;0;0;0.12;8;0.06;9.88;98.78;24.44;0.80;19.36;9.70;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037249;0;0.24;0;10;-24037249_0;0;0;0.24;10;0.10;3.44;34.35;13.12;0.47;18.61;3.13;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037262;0;1.49;0;127;-24037262_0;0;0;1.49;126;0.71;5.49;697.34;24.64;0.89;71.61;5.25;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235711#1;0;0.29;2;6;-24235711#1_0;0;0;0.29;8;0.13;7.59;59.51;8.25;0.59;21.14;6.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#0;2;2.11;2;65;-24235717#0_0;0;0;2.11;64;0.93;5.09;336.20;9.68;0.70;67.07;4.25;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#1;2;1.69;0;68;-24235717#1_0;0;0;1.69;65;0.74;3.24;219.48;12.71;0.92;17.96;2.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#0;4;3.47;0;139;-24235720#0_0;0;0;3.47;135;1.67;14.83;2061.27;11.47;0.83;345.15;14.15;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#2;2;2.67;0;122;-24235720#2_0;0;0;2.67;119;1.30;15.45;1870.27;12.94;0.93;116.84;15.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#0;0;1.77;2;72;-24235724#0_0;0;0;1.77;74;0.83;6.82;504.08;12.31;0.89;53.88;6.33;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#1;0;1.72;2;70;-24235724#1_0;0;0;1.72;72;0.81;8.30;597.12;12.21;0.88;68.89;7.92;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#6;0;0.47;2;14;-24235724#6_0;0;0;0.47;16;0.23;22.56;359.92;9.71;0.70;107.71;21.64;21.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#7;0;0.14;6;0;-24235724#7_0;0;0;0.14;6;0.07;9.63;55.29;12.26;0.88;5.76;9.24;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#0;2;2.16;0;130;-24496199#0_0;0;0;2.16;128;0.98;3.17;412.66;18.26;0.82;72.13;2.92;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#1;0;2.47;0;128;-24496199#1_0;0;0;2.47;128;1.11;3.39;434.11;15.85;0.71;103.32;2.97;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#4;0;1.99;4;124;-24496199#4_0;0;0;1.99;128;0.94;4.71;602.23;18.92;0.85;83.43;4.43;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#5;0;2.19;2;122;-24496199#5_0;0;0;2.19;124;0.91;1.48;183.26;19.07;0.86;25.81;1.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#7;2;1.74;0;118;-24496199#7_0;0;0;1.74;116;0.81;4.37;515.05;20.00;0.90;50.14;4.04;6.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#1;0;1.04;0;60;-24496221#1_0;0;0;1.04;60;0.42;1.32;78.96;19.89;0.90;7.23;1.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#10;0;0.09;0;6;-24496221#10_0;0;0;0.09;6;0.04;3.18;19.07;20.85;0.94;1.28;2.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#13;0;0.08;6;0;-24496221#13_0;0;0;0.08;6;0.04;9.44;55.18;20.56;0.93;4.42;9.21;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#2;0;1.05;2;58;-24496221#2_0;0;0;1.05;60;0.49;5.10;305.13;16.77;0.75;71.43;4.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#3;0;2.52;2;56;-24496221#3_0;0;0;2.52;58;0.75;1.15;65.86;10.64;0.48;33.86;0.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#4;2;0.59;0;34;-24496221#4_0;0;0;0.59;32;0.27;4.03;136.87;17.17;0.77;29.07;3.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#6;0;0.50;0;28;-24496221#6_0;0;0;0.50;28;0.24;7.85;219.75;16.18;0.73;58.68;7.61;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#8;0;1.53;2;26;-24496221#8_0;0;0;1.53;28;0.69;5.90;163.50;5.87;0.26;120.06;5.19;20.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#9;0;0.22;4;6;-24496221#9_0;0;0;0.22;10;0.11;5.24;50.79;12.95;0.58;21.49;4.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#0;0;0.06;2;0;-24510983#0_0;0;0;0.06;2;0.03;13.69;26.22;8.75;0.63;9.74;12.78;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#1;0;0.05;0;2;-24510983#1_0;0;0;0.05;2;0.02;11.17;22.35;11.16;0.80;3.64;10.35;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#0;2;0.05;0;2;-24962020#0_0;0;0;0.05;0;0.02;2.50;5.00;12.45;0.90;0.58;2.13;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#2;4;0.25;0;8;-24962020#2_0;0;0;0.25;4;0.11;5.68;44.70;9.53;0.69;10.94;5.11;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#3;0;1.56;2;6;-24962020#3_0;0;0;1.56;8;0.18;1.01;7.66;6.29;0.45;3.87;0.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#4;0;0.20;0;6;-24962020#4_0;0;0;0.20;6;0.08;2.39;14.34;10.33;0.74;2.65;1.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#5;2;0.26;2;6;-24962020#5_0;0;0;0.26;6;0.12;3.56;27.44;9.57;0.69;7.97;3.15;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#7;0;0.68;2;18;-24962020#7_0;0;0;0.68;20;0.30;4.91;97.13;9.11;0.66;28.90;4.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#1;0;0.09;2;0;-254765923#1_0;0;0;0.09;2;0.04;7.58;13.56;6.33;0.46;6.07;6.63;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#3;0;0.06;2;0;-254765923#3_0;0;0;0.06;2;0.03;14.57;28.13;10.04;0.72;6.79;13.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-25661068;8;0.11;0;8;-25661068_0;0;0;0.11;0;0.05;13.60;108.82;20.21;0.91;14.14;13.38;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#1;0;4.79;2;62;-288069073#1_0;0;0;4.79;64;2.15;6.19;394.12;4.50;0.32;254.20;5.28;111.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#2;0;1.51;6;54;-288069073#2_0;0;0;1.51;60;0.71;9.67;577.82;11.54;0.83;96.06;9.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#4;0;0.18;2;4;-288069073#4_0;0;0;0.18;6;0.08;6.00;34.94;9.81;0.71;10.01;5.61;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#5;0;0.04;2;0;-288069073#5_0;0;0;0.04;2;0.02;1.48;2.13;12.29;0.88;0.07;1.07;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069074;0;0.52;4;0;-288069074_0;0;0;0.52;4;0.25;24.13;86.94;2.13;0.77;25.29;22.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#1;0;0.60;4;12;-31265883#1_0;0;0;0.60;16;0.28;6.52;101.80;7.94;0.57;36.85;5.74;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#2;0;0.27;12;0;-31265883#2_0;0;0;0.27;12;0.13;10.04;115.54;12.28;0.88;13.46;9.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#0;2;0.10;0;4;-47160361#0_0;0;0;0.10;2;0.05;10.94;43.53;11.24;0.81;4.22;10.33;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#1;4;0.45;0;18;-47160361#1_0;0;0;0.45;14;0.21;10.05;180.37;11.69;0.84;25.57;9.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#2;0;0.50;0;22;-47160361#2_0;0;0;0.50;22;0.23;6.28;138.19;12.93;0.93;11.83;5.91;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494956;0;35.08;0;26;-530494956_0;0;0;35.08;26;0.67;0.97;25.26;5.35;0.39;6.07;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494958;0;29.16;2;4;-530494958_0;0;0;29.16;6;0.58;3.54;20.99;1.47;0.11;16.43;3.54;14.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#0;0;0.33;0;12;-53478381#0_0;0;0;0.33;12;0.15;12.06;144.71;10.66;0.77;26.10;11.31;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#1;2;0.34;0;14;-53478381#1_0;0;0;0.34;12;0.16;10.02;140.07;11.83;0.85;16.01;9.40;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#0;0;1.60;2;20;-53478584#0_0;0;0;1.60;22;0.71;5.73;123.83;4.63;0.33;76.59;4.92;25.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#1;0;0.32;2;10;-53478584#1_0;0;0;0.32;12;0.15;6.32;74.87;11.13;0.80;14.01;5.73;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#2;2;0.28;0;12;-53478584#2_0;0;0;0.28;10;0.12;2.55;30.19;13.60;0.98;1.79;2.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#4;0;0.28;2;10;-53478584#4_0;0;0;0.28;12;0.13;8.34;99.21;12.53;0.90;13.35;7.97;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#5;0;0.15;6;0;-53478584#5_0;0;0;0.15;6;0.07;3.87;20.39;10.72;0.77;4.19;3.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#0;0;0.55;2;12;-53478596#0_0;0;0;0.55;14;0.26;9.77;135.43;7.46;0.90;19.50;9.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#1;0;0.30;0;8;-53478596#1_0;0;0;0.30;8;0.14;11.04;88.32;7.78;0.93;11.89;10.32;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#2;2;0.17;2;2;-53478596#2_0;0;0;0.17;2;0.08;8.23;30.62;6.81;0.82;6.61;7.56;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#3;0;0.27;2;4;-53478596#3_0;0;0;0.27;6;0.12;7.90;45.89;6.69;0.80;9.29;7.21;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#4;0;0.10;2;0;-53478596#4_0;0;0;0.10;2;0.05;8.12;14.36;5.42;0.65;4.14;7.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#5;2;0.08;0;2;-53478596#5_0;0;0;0.08;0;0.04;6.11;11.31;7.29;0.88;1.29;5.42;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478608;2;0.43;0;10;-53478608_0;0;0;0.43;8;0.18;4.42;43.97;7.49;0.90;4.53;3.69;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478621;0;0.16;4;0;-53478621_0;0;0;0.16;4;0.08;6.66;23.64;6.77;0.81;4.07;5.81;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478628;0;0.25;6;0;-53478628_0;0;0;0.25;6;0.11;6.02;31.56;6.74;0.81;6.02;5.20;0.00
