interval_begin;interval_end;interval_id;edge_id;lane_arrived;lane_density;lane_departed;lane_entered;lane_id;lane_laneChangedFrom;lane_laneChangedTo;lane_laneDensity;lane_left;lane_occupancy;lane_overlapTraveltime;lane_sampledSeconds;lane_speed;lane_speedRelative;lane_timeLoss;lane_traveltime;lane_waitingTime
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289830#3;0;2.11;0;77;-100289830#3_0;0;0;2.11;77;0.88;2.58;198.85;12.06;0.87;25.71;2.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289832#0;0;0.17;1;6;-100289832#0_0;0;0;0.17;7;0.08;15.41;107.45;11.89;0.86;14.18;14.56;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289832#1;1;11.63;1;6;-100289832#1_0;0;0;11.63;6;0.22;1.35;8.38;3.86;0.28;6.06;0.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289857;0;0.09;2;0;-100289857_0;0;0;0.09;2;0.04;9.78;17.99;6.52;0.47;9.56;9.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289865#0;0;0.39;0;10;-100289865#0_0;0;0;0.39;10;0.18;6.97;69.71;7.79;0.56;23.78;5.98;5.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289865#1;0;0.29;2;7;-100289865#1_0;0;0;0.29;9;0.13;6.11;53.88;9.22;0.66;18.04;5.63;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#0;4;0.09;0;4;-100289866#0_0;0;0;0.09;0;0.04;14.89;59.14;13.15;0.95;4.01;14.51;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#1;0;0.10;0;4;-100289866#1_0;0;0;0.10;4;0.05;12.05;48.21;11.32;0.81;9.52;11.35;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289866#2;0;0.10;0;5;-100289866#2_0;0;0;0.10;4;0.05;11.24;46.94;11.97;0.86;7.14;10.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#1;0;0.11;0;3;-100289874#1_0;0;0;0.11;3;0.05;5.20;15.59;8.79;0.63;5.14;4.49;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289874#2;1;0.14;2;2;-100289874#2_0;0;0;0.14;3;0.07;6.13;23.27;8.09;0.58;9.07;5.63;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289875;0;0.06;2;0;-100289875_0;0;0;0.06;2;0.03;6.52;11.99;9.85;0.71;2.51;5.65;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#0;3;0.10;0;4;-100289880#0_0;0;0;0.10;1;0.05;11.76;46.55;11.35;0.82;6.15;11.21;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289880#1;4;0.26;0;10;-100289880#1_0;0;0;0.26;6;0.12;9.95;99.14;11.27;0.81;14.49;9.47;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#0;0;0.05;0;2;-100289884#0_0;0;0;0.05;2;0.02;10.43;20.86;11.58;0.83;3.37;9.70;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289884#1;1;0.26;0;8;-100289884#1_0;0;0;0.26;7;0.11;5.56;44.46;9.56;0.69;13.25;4.88;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#0;0;1.14;0;39;-100289887#0_0;0;0;1.14;39;0.53;9.21;359.09;10.01;0.72;75.68;8.32;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#1;0;0.94;7;22;-100289887#1_0;0;0;0.94;29;0.41;3.12;87.00;9.86;0.71;24.61;2.70;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#2;0;0.47;1;19;-100289887#2_0;0;0;0.47;20;0.22;11.12;222.01;12.31;0.89;21.95;10.73;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#3;0;0.34;2;11;-100289887#3_0;0;0;0.34;13;0.16;15.42;199.52;10.91;0.79;40.26;14.74;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289887#4;0;0.26;11;0;-100289887#4_0;0;0;0.26;11;0.07;0.94;5.42;11.50;0.83;1.06;0.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#0;0;0.04;1;0;-100289893#0_0;0;0;0.04;1;0.02;8.70;7.98;7.09;0.51;3.44;7.77;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289893#1;0;0.17;4;0;-100289893#1_0;0;0;0.17;4;0.08;8.03;29.06;6.70;0.48;12.78;7.30;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#0;0;8.11;0;24;-100289894#0_0;0;0;8.11;24;0.63;1.11;26.56;5.34;0.38;4.10;0.17;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#1;0;3.08;1;23;-100289894#1_0;0;0;3.08;24;0.52;1.17;27.59;6.42;0.46;12.69;0.33;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#2;0;0.32;2;11;-100289894#2_0;0;0;0.32;13;0.15;4.66;59.74;12.35;0.89;7.55;4.27;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#4;0;0.25;1;9;-100289894#4_0;0;0;0.25;10;0.11;3.57;35.28;12.51;0.90;4.82;3.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#5;0;0.28;1;10;-100289894#5_0;0;0;0.28;11;0.13;4.68;51.06;11.72;0.84;7.93;4.21;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#6;0;0.25;4;4;-100289894#6_0;0;0;0.25;8;0.12;4.97;37.58;9.35;0.67;12.86;4.60;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-100289894#7;0;0.12;0;4;-100289894#7_0;0;0;0.12;4;0.05;4.86;19.44;10.60;0.76;5.69;4.52;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1017426837;2;0.87;0;2;-1017426837_0;0;0;0.87;0;0.03;1.28;1.22;4.20;0.30;0.80;0.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-1095740302;1;0.07;0;5;-1095740302_0;0;0;0.07;4;0.03;13.99;69.96;19.85;0.71;14.33;12.71;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-115090421;2;0.06;0;2;-115090421_0;0;0;0.06;0;0.03;4.19;8.39;10.37;0.75;2.26;3.82;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847237;0;0.11;4;0;-124847237_0;0;0;0.11;4;0.05;13.20;50.76;9.98;0.72;10.33;12.29;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847241;9;0.22;0;9;-124847241_0;0;0;0.22;0;0.10;12.37;110.88;11.80;0.85;14.43;11.99;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847242;0;0.17;7;0;-124847242_0;0;0;0.17;7;0.08;11.24;75.60;11.68;0.84;8.46;10.52;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847246;2;0.05;0;2;-124847246_0;0;0;0.05;0;0.02;13.01;25.35;11.58;0.83;3.59;12.58;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847247;0;0.28;11;0;-124847247_0;0;0;0.28;11;0.14;12.12;128.13;10.84;0.78;26.82;11.19;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#0;0;0.22;0;5;-124847260#0_0;0;0;0.22;5;0.09;5.27;26.34;7.24;0.52;10.26;4.45;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847260#1;0;0.05;2;0;-124847260#1_0;0;0;0.05;2;0.02;3.45;5.93;10.44;0.75;1.50;2.98;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847263#0;0;0.05;1;0;-124847263#0_0;0;0;0.05;1;0.02;7.85;6.95;5.71;0.41;4.09;7.28;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847266#0;3;0.08;0;3;-124847266#0_0;0;0;0.08;0;0.04;16.76;50.27;11.15;0.80;5.67;16.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#1;0;1.07;4;13;-124847277#1_0;0;0;1.07;17;0.45;4.04;64.94;5.42;0.39;34.79;3.23;2.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#2;0;0.28;1;10;-124847277#2_0;0;0;0.28;11;0.13;6.43;70.30;11.45;0.82;9.95;6.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#3;0;0.19;2;3;-124847277#3_0;0;0;0.19;5;0.08;2.93;13.42;8.42;0.61;5.12;2.47;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847277#4;0;0.06;3;0;-124847277#4_0;0;0;0.06;3;0.03;1.82;4.33;13.66;0.98;0.16;1.45;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#0;5;0.12;0;5;-124847280#0_0;0;0;0.12;0;0.06;13.11;65.30;12.25;0.88;6.69;12.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#1;0;0.27;0;5;-124847280#1_0;0;0;0.27;5;0.10;2.97;14.87;6.86;0.49;5.46;2.27;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#3;0;0.13;0;3;-124847280#3_0;0;0;0.13;3;0.05;4.29;12.88;7.37;0.53;5.11;3.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#4;0;1.18;0;15;-124847280#4_0;0;0;1.18;15;0.35;2.00;30.01;6.03;0.43;6.98;1.05;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#5;0;13.34;0;15;-124847280#5_0;0;0;13.34;15;0.26;0.64;9.61;8.12;0.58;4.15;0.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-124847280#6;0;0.16;4;0;-124847280#6_0;0;0;0.16;4;0.08;8.51;31.15;7.06;0.51;15.90;8.10;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#2;0;0.12;0;4;-235501417#2_0;0;0;0.12;4;0.05;7.26;29.04;10.01;0.72;6.63;6.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#3;0;0.05;0;2;-235501417#3_0;0;0;0.05;2;0.02;3.75;7.50;13.62;0.98;0.30;3.37;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-235501417#4;0;0.06;0;2;-235501417#4_0;0;0;0.06;2;0.03;4.71;9.43;9.93;0.72;2.83;4.34;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-237460520;0;0.17;2;2;-237460520_0;0;0;0.17;4;0.08;8.46;32.34;6.81;0.49;13.83;7.37;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037248;2;0.08;0;7;-24037248_0;0;0;0.08;5;0.04;9.62;67.33;25.10;0.82;13.25;9.44;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037249;0;0.16;0;7;-24037249_0;0;0;0.16;7;0.07;3.38;23.67;13.33;0.48;12.92;3.08;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24037262;0;1.17;0;101;-24037262_0;0;0;1.17;101;0.56;5.43;548.55;24.93;0.90;50.09;5.19;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235711#1;0;0.19;1;4;-24235711#1_0;0;0;0.19;5;0.09;8.16;40.11;7.68;0.55;13.23;7.31;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#0;1;1.54;1;50;-24235717#0_0;0;0;1.54;48;0.68;4.91;246.21;10.04;0.72;42.32;4.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235717#1;2;1.29;0;52;-24235717#1_0;0;0;1.29;50;0.57;3.23;167.90;12.73;0.92;14.70;2.85;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#0;3;2.53;0;104;-24235720#0_0;0;0;2.53;101;1.22;14.43;1500.73;11.78;0.85;234.14;13.77;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235720#2;2;2.03;0;94;-24235720#2_0;0;0;2.03;91;0.99;15.30;1424.20;13.07;0.94;95.56;14.92;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#0;0;1.25;1;52;-24235724#0_0;0;0;1.25;53;0.58;6.71;355.29;12.51;0.90;36.69;6.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#1;0;1.21;1;51;-24235724#1_0;0;0;1.21;52;0.57;8.10;420.96;12.51;0.90;43.39;7.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#6;0;0.39;2;12;-24235724#6_0;0;0;0.39;14;0.19;21.61;301.49;10.14;0.73;74.28;20.71;16.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24235724#7;0;0.11;5;0;-24235724#7_0;0;0;0.11;5;0.05;9.47;45.31;12.47;0.90;4.23;9.06;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#0;2;1.71;0;103;-24496199#0_0;0;0;1.71;101;0.78;3.16;325.34;18.34;0.83;57.96;2.90;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#1;0;1.92;0;102;-24496199#1_0;0;0;1.92;102;0.86;3.31;337.25;16.26;0.73;74.54;2.90;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#4;0;1.48;2;98;-24496199#4_0;0;0;1.48;100;0.70;4.49;448.81;19.85;0.89;48.09;4.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#5;0;1.72;2;96;-24496199#5_0;0;0;1.72;98;0.71;1.47;143.78;19.20;0.86;20.74;1.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496199#7;1;1.36;0;93;-24496199#7_0;0;0;1.36;92;0.63;4.34;403.99;20.10;0.90;42.21;4.01;5.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#1;0;0.78;0;46;-24496221#1_0;0;0;0.78;46;0.31;1.29;59.50;20.23;0.91;5.83;1.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#10;0;0.07;0;5;-24496221#10_0;0;0;0.07;5;0.03;3.19;15.93;20.80;0.94;0.53;2.95;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#13;0;0.07;5;0;-24496221#13_0;0;0;0.07;5;0.03;9.32;45.36;20.84;0.94;1.42;9.08;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#2;0;0.82;2;44;-24496221#2_0;0;0;0.82;46;0.39;5.18;237.88;16.48;0.74;63.10;4.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#3;0;2.02;1;43;-24496221#3_0;0;0;2.02;44;0.60;1.21;52.80;10.12;0.46;28.98;0.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#4;2;0.37;0;23;-24496221#4_0;0;0;0.37;21;0.17;3.71;85.31;18.63;0.84;13.90;3.44;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#6;0;0.34;0;20;-24496221#6_0;0;0;0.34;20;0.16;7.40;147.95;17.17;0.77;35.27;7.16;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#8;0;0.82;1;19;-24496221#8_0;0;0;0.82;20;0.36;4.42;87.68;7.84;0.35;57.17;3.77;6.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24496221#9;0;0.17;3;5;-24496221#9_0;0;0;0.17;8;0.08;5.09;39.56;13.33;0.60;15.03;4.80;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#0;0;0.03;1;0;-24510983#0_0;0;0;0.03;1;0.01;12.75;12.21;9.39;0.68;4.28;11.94;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24510983#1;0;0.03;0;1;-24510983#1_0;0;0;0.03;1;0.01;11.17;11.17;11.16;0.80;1.19;10.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#0;1;0.03;0;1;-24962020#0_0;0;0;0.03;0;0.01;3.01;2.85;10.34;0.74;0.43;2.55;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#2;3;0.21;0;7;-24962020#2_0;0;0;0.21;4;0.10;5.51;37.70;9.83;0.71;10.03;4.91;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#3;0;1.37;2;5;-24962020#3_0;0;0;1.37;7;0.16;1.02;6.70;6.24;0.45;3.62;0.14;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#4;0;0.12;0;4;-24962020#4_0;0;0;0.12;4;0.05;2.14;8.58;11.51;0.83;0.57;1.66;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#5;2;0.17;1;5;-24962020#5_0;0;0;0.17;4;0.08;3.18;18.31;10.73;0.77;3.71;2.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-24962020#7;0;0.43;2;11;-24962020#7_0;0;0;0.43;13;0.19;4.85;61.95;9.23;0.66;19.10;4.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#1;0;0.09;2;0;-254765923#1_0;0;0;0.09;2;0.04;7.86;14.05;6.11;0.44;7.00;6.96;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-254765923#3;0;0.05;2;0;-254765923#3_0;0;0;0.05;2;0.02;12.06;23.27;12.13;0.87;2.24;11.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-25661068;5;0.07;0;5;-25661068_0;0;0;0.07;0;0.03;13.88;68.85;19.81;0.89;8.50;13.64;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#1;0;2.91;1;48;-288069073#1_0;0;0;2.91;49;1.27;4.90;239.36;5.68;0.41;130.57;4.03;22.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#2;0;1.18;3;44;-288069073#2_0;0;0;1.18;47;0.56;9.67;453.32;11.54;0.83;72.05;9.28;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#4;0;0.16;2;3;-288069073#4_0;0;0;0.16;5;0.07;6.24;30.11;9.43;0.68;9.34;5.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069073#5;0;0.05;2;0;-288069073#5_0;0;0;0.05;2;0.02;1.80;2.59;10.12;0.73;0.58;1.35;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-288069074;0;0.40;3;0;-288069074_0;0;0;0.40;3;0.20;24.87;67.21;2.06;0.74;19.22;23.89;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#1;0;0.39;3;8;-31265883#1_0;0;0;0.39;11;0.18;6.15;65.80;8.42;0.61;23.64;5.42;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-31265883#2;0;0.17;8;0;-31265883#2_0;0;0;0.17;8;0.08;9.33;71.55;13.21;0.95;5.91;8.95;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#0;1;0.08;0;3;-47160361#0_0;0;0;0.08;2;0.04;10.81;32.44;11.37;0.82;4.10;10.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#1;2;0.29;0;11;-47160361#1_0;0;0;0.29;9;0.14;10.53;115.71;11.16;0.80;17.23;9.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-47160361#2;0;0.31;0;13;-47160361#2_0;0;0;0.31;13;0.14;6.51;84.62;12.48;0.90;7.45;6.12;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494956;0;29.78;0;23;-530494956_0;0;0;29.78;23;0.57;0.93;21.44;5.58;0.40;5.19;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-530494958;0;13.51;1;2;-530494958_0;0;0;13.51;3;0.27;3.28;9.72;1.58;0.11;7.22;3.03;6.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#0;0;0.25;0;9;-53478381#0_0;0;0;0.25;9;0.12;12.27;110.39;10.48;0.75;25.95;11.41;1.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478381#1;1;0.19;0;8;-53478381#1_0;0;0;0.19;7;0.09;9.51;76.11;12.46;0.90;8.01;8.92;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#0;0;1.60;1;14;-53478584#0_0;0;0;1.60;15;0.73;8.39;124.19;3.16;0.23;92.18;7.28;41.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#1;0;0.28;2;8;-53478584#1_0;0;0;0.28;10;0.13;6.63;65.29;10.61;0.76;12.48;6.07;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#2;1;0.23;0;9;-53478584#2_0;0;0;0.23;8;0.10;2.72;24.49;12.73;0.92;1.29;2.33;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#4;0;0.21;1;8;-53478584#4_0;0;0;0.21;9;0.10;8.57;76.72;12.18;0.88;7.22;8.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478584#5;0;0.12;5;0;-53478584#5_0;0;0;0.12;5;0.06;3.58;15.71;11.60;0.84;1.45;3.09;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#0;0;0.36;2;7;-53478596#0_0;0;0;0.36;9;0.17;9.95;88.18;7.33;0.88;14.12;9.23;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#1;0;0.20;0;5;-53478596#1_0;0;0;0.20;5;0.09;11.56;57.82;7.43;0.89;7.39;10.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#2;1;0.08;1;1;-53478596#2_0;0;0;0.08;1;0.04;7.95;15.17;7.05;0.85;2.69;7.31;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#3;0;0.22;2;3;-53478596#3_0;0;0;0.22;5;0.10;7.93;38.14;6.66;0.80;8.16;7.24;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#4;0;0.10;2;0;-53478596#4_0;0;0;0.10;2;0.05;7.87;13.92;5.59;0.67;4.87;7.22;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478596#5;1;0.04;0;1;-53478596#5_0;0;0;0.04;0;0.02;5.40;5.40;8.25;0.99;0.47;4.84;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478608;2;0.27;0;6;-53478608_0;0;0;0.27;4;0.11;4.51;26.95;7.35;0.88;2.16;3.76;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478621;0;0.07;2;0;-53478621_0;0;0;0.07;2;0.03;6.01;10.67;7.51;0.90;0.88;5.20;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478628;0;0.17;4;0;-53478628_0;0;0;0.17;4;0.08;6.09;21.28;6.66;0.80;3.51;5.16;0.00
