interval_begin;interval_end;interval_id;edge_id;lane_arrived;lane_density;lane_departed;lane_entered;lane_id;lane_laneChangedFrom;lane_laneChangedTo;lane_laneDensity;lane_left;lane_occupancy;lane_overlapTraveltime;lane_sampledSeconds;lane_speed;lane_speedRelative;lane_timeLoss;lane_traveltime;lane_waitingTime
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478678#0;0;2.30;0;85;-53478678#0_0;0;0;2.30;85;1.09;10.38;882.27;10.73;0.77;177.77;9.69;7.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478678#1;0;2.42;0;85;-53478678#1_0;0;0;2.42;85;1.00;2.58;219.24;11.68;0.84;33.42;2.19;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478678#2;10;2.60;0;95;-53478678#2_0;0;0;2.60;85;1.16;4.97;470.72;11.15;0.80;77.93;4.45;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478700;0;0.28;10;0;-53478700_0;0;0;0.28;10;0.14;27.85;273.34;9.96;0.72;74.85;26.89;8.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478731#1;0;22.26;0;25;-53478731#1_0;0;0;22.26;22;10.98;74.28;1737.96;0.36;0.04;1662.16;72.25;1562.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478731#2;0;7.63;10;0;-53478731#2_0;0;0;7.63;1;3.81;432.30;2815.08;0.25;0.03;2730.59;414.93;2622.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-53478740;0;20.33;30;0;-53478740_0;0;0;20.33;24;10.12;146.59;3578.36;0.37;0.13;3129.62;144.38;2869.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863088;10;0.24;0;10;-59863088_0;0;0;0.24;0;0.12;25.08;249.11;11.56;0.83;35.43;24.68;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863090#0;0;0.56;0;20;-59863090#0_0;0;0;0.56;20;0.27;12.92;258.30;10.35;0.75;57.86;12.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863090#1;0;0.61;0;20;-59863090#1_0;0;0;0.61;20;0.27;4.87;97.40;10.12;0.73;27.42;4.48;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863094;10;0.24;0;10;-59863094_0;0;0;0.24;0;0.12;14.89;148.56;11.87;0.85;22.97;14.51;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863100;10;0.23;0;10;-59863100_0;0;0;0.23;0;0.11;16.97;169.00;12.20;0.88;23.01;16.59;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863103#0;0;0.75;10;10;-59863103#0_0;0;0;0.75;20;0.35;9.75;188.24;7.65;0.55;75.47;8.86;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-59863103#1;0;3.48;0;10;-59863103#1_0;0;0;3.48;10;0.20;0.83;8.26;6.85;0.49;4.24;0.11;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;-665481280;0;36.00;0;319;-665481280_0;0;0;36.00;310;16.74;30.17;9387.09;2.57;0.09;8506.85;27.24;7647.22
00:00:00;01:00:00;DEFAULT_LANEDATA;100289763#0;0;133.33;0;180;100289763#0_0;0;0;133.33;180;3.74;0.85;140.04;6.09;0.44;78.46;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289763#1;0;10.23;0;200;100289763#1_0;0;0;10.23;200;4.66;18.11;3344.50;5.29;0.38;2062.02;16.03;905.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289763#2;0;133.33;0;190;100289763#2_0;0;0;133.33;190;11.96;2.47;437.44;2.10;0.15;363.19;0.03;237.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289763#3;0;133.33;20;190;100289763#3_0;0;0;133.33;210;10.72;2.00;392.84;2.60;0.19;300.60;0.66;193.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289765#0;0;1.83;10;40;100289765#0_0;0;0;1.83;50;0.81;5.29;258.64;8.36;0.60;101.09;4.77;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289765#1;0;2.41;0;50;100289765#1_0;0;0;2.41;50;1.07;6.85;342.54;6.48;0.47;180.67;5.86;5.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289765#2;0;133.33;20;60;100289765#2_0;0;0;133.33;80;3.17;1.52;120.42;3.42;0.25;63.48;0.40;21.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289768#0;0;0.50;0;20;100289768#0_0;0;0;0.50;20;0.22;3.67;73.50;12.41;0.89;9.44;3.31;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289768#1;20;9.02;0;20;100289768#1_0;0;0;9.02;0;0.17;0.38;6.49;13.56;0.98;0.33;0.01;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289771;0;41.70;10;98;100289771_0;0;0;41.70;108;4.27;1.68;178.66;3.68;0.26;129.73;0.93;67.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289774#1;0;0.73;0;20;100289774#1_0;0;0;0.73;20;0.33;6.13;122.63;8.44;0.61;49.11;5.66;6.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289774#2;0;2.03;0;20;100289774#2_0;0;0;2.03;20;0.90;17.96;359.21;3.02;0.22;274.29;15.37;132.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289774#3;10;1.55;10;40;100289774#3_0;0;0;1.55;40;0.70;4.57;222.29;9.81;0.71;65.55;4.17;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289774#4;0;1.38;0;40;100289774#4_0;0;0;1.38;40;0.62;6.38;255.14;8.83;0.64;68.28;5.49;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289777;0;1.85;50;0;100289777_0;0;0;1.85;50;0.85;4.12;171.78;7.49;0.54;80.63;3.60;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289778;0;7.33;0;230;100289778_0;0;0;7.33;230;3.08;3.27;751.35;10.24;0.74;193.03;2.74;24.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289779#0;0;5.97;0;195;100289779#0_0;0;0;5.97;195;2.46;2.57;500.85;11.01;0.79;79.77;2.07;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289779#2;0;4.39;0;136;100289779#2_0;0;0;4.39;136;2.05;12.24;1664.74;9.02;0.65;559.69;11.15;338.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289779#3;0;2.72;0;114;100289779#3_0;0;0;2.72;114;1.30;10.89;1241.35;12.11;0.87;134.40;10.45;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289779#4;0;2.81;0;104;100289779#4_0;0;0;2.81;104;1.20;2.82;293.24;12.04;0.87;35.14;2.41;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289779#5;20;2.91;0;104;100289779#5_0;0;0;2.91;84;1.17;2.03;209.28;12.30;0.89;21.06;1.61;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289783#0;0;37.65;0;108;100289783#0_0;0;0;37.65;108;1.84;0.68;73.20;8.17;0.59;29.25;0.07;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289783#1;0;111.46;10;108;100289783#1_0;0;0;111.46;118;2.16;0.68;80.25;7.62;0.55;35.34;0.02;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289783#2;10;3.95;0;138;100289783#2_0;0;0;3.95;128;1.84;9.71;1338.19;10.20;0.73;329.96;8.87;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289783#3;0;125.78;0;118;100289783#3_0;0;0;125.78;118;2.42;0.77;90.56;6.78;0.49;35.79;0.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289784#0;0;0.52;10;10;100289784#0_0;0;0;0.52;20;0.25;14.28;280.78;10.78;0.78;59.70;13.89;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289784#1;0;0.70;0;20;100289784#1_0;0;0;0.70;20;0.31;5.95;119.01;8.79;0.63;35.32;5.18;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289797#0;10;39.08;10;195;100289797#0_0;0;0;39.08;195;3.14;0.65;132.25;9.11;0.66;44.82;0.10;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289797#1;0;5.90;0;195;100289797#1_0;0;0;5.90;195;2.33;2.14;417.26;11.52;0.83;68.59;1.72;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289802#0;0;3.56;50;0;100289802#0_0;0;0;3.56;50;1.64;5.81;224.91;3.88;0.28;156.60;5.32;46.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289802#1;0;4.52;10;49;100289802#1_0;0;0;4.52;59;2.01;7.14;408.99;4.22;0.30;255.93;6.24;80.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289802#2;10;1.51;0;19;100289802#2_0;0;0;1.51;9;0.72;15.27;285.22;3.78;0.27;206.03;14.33;110.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289809#1;0;0.03;0;1;100289809#1_0;0;0;0.03;1;0.01;6.91;6.91;9.14;0.66;1.65;5.93;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289809#2;0;1.29;0;1;100289809#2_0;0;0;1.29;1;0.02;0.93;0.93;5.61;0.40;0.40;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289810#0;0;0.96;0;29;100289810#0_0;0;0;0.96;29;0.43;6.88;199.66;9.12;0.66;52.86;5.98;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289812#1;0;0.82;10;10;100289812#1_0;0;0;0.82;20;0.37;7.51;142.97;7.14;0.51;57.14;6.66;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289814#1;0;29.27;0;419;100289814#1_0;0;0;29.27;419;7.06;1.18;493.07;8.23;0.59;149.15;0.58;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289814#2;0;19.57;0;189;100289814#2_0;0;0;19.57;189;3.60;1.07;202.94;7.34;0.53;36.23;0.39;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289814#3;0;36.99;0;561;100289814#3_0;0;0;36.99;561;8.63;1.04;585.84;9.00;0.65;160.67;0.50;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289814#4;0;132.09;0;137;100289814#4_0;0;0;132.09;137;2.54;0.69;95.10;7.49;0.54;16.22;0.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289814#5;0;133.33;0;245;100289814#5_0;0;0;133.33;245;4.01;0.62;153.08;8.48;0.61;53.46;0.04;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289814#6;0;6.47;0;50;100289814#6_0;0;0;6.47;50;0.75;0.70;34.92;9.31;0.67;6.81;0.16;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289818;10;49.09;10;424;100289818_0;0;0;49.09;424;5.92;0.65;277.48;10.17;0.73;73.40;0.15;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289823;10;0.55;10;10;100289823_0;0;0;0.55;10;0.27;12.77;250.09;10.30;0.74;62.32;12.17;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289824;0;24.48;0;372;100289824_0;0;0;24.48;372;10.73;7.39;2748.70;4.90;0.35;1769.89;6.78;1025.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289827;11;1.59;20;31;100289827_0;0;0;1.59;40;0.75;10.87;541.49;9.16;0.66;167.03;10.19;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289829;0;10.89;20;10;100289829_0;0;0;10.89;21;5.43;265.38;7365.54;0.73;0.05;6964.80;262.02;6573.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289830#0;0;21.93;0;230;100289830#0_0;0;0;21.93;230;10.31;8.64;1987.93;3.49;0.25;1484.33;8.16;1270.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289830#2;0;39.36;0;230;100289830#2_0;0;0;39.36;230;14.36;6.14;1411.45;2.44;0.18;1161.83;3.30;999.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289830#3;0;34.93;10;230;100289830#3_0;0;0;34.93;240;15.26;13.82;3291.05;2.26;0.16;2742.90;12.99;2172.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289836;20;1.26;0;40;100289836_0;0;0;1.26;20;0.57;6.55;260.77;9.53;0.69;83.83;6.03;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289844#0;0;16.76;0;369;100289844#0_0;0;0;16.76;369;6.76;3.25;1200.28;7.65;0.55;467.61;2.57;64.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289844#1;0;133.33;0;369;100289844#1_0;0;0;133.33;369;7.35;0.79;291.44;6.79;0.49;99.24;0.13;26.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289850;0;0.91;10;20;100289850_0;0;0;0.91;30;0.44;25.59;762.23;9.32;0.67;204.35;24.60;51.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289857;1;0.44;0;11;100289857_0;0;0;0.44;10;0.19;8.54;93.44;7.46;0.54;33.75;7.65;0.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289866#1;0;2.84;0;50;100289866#1_0;0;0;2.84;50;1.38;26.85;1342.27;5.08;0.37;831.82;26.31;713.00
00:00:00;01:00:00;DEFAULT_LANEDATA;100289866#2;0;30.44;0;50;100289866#2_0;0;0;30.44;44;15.18;290.29;14194.45;0.46;0.03;13675.72;287.90;12853.00
